movieId,genres,rating
140,1398,3.287283110037338
141,1050,3.5101652454593633
143,1316,1.9285714285714286
144,1050,3.4649743714913352
145,291,3.275515786183182
146,614,2.9029038112522687
147,1316,3.5833728090952155
148,1316,2.908955223880597
149,1251,3.68669314796425
150,754,3.87355561527172
151,456,3.53139284174213
152,1358,3.0869905956112853
153,60,2.8716600752387382
154,1316,3.786777431637245
155,771,3.408390410958904
156,1100,3.5088757396449703
157,1208,2.7942023026315788
158,614,2.921479069028517
159,1241,3.4178361249434133
160,183,2.6022161264708004
161,1412,3.739861235452104
162,1293,4.008077401029647
163,521,3.4392585818795722
164,1265,3.4522562951882323
165,410,3.506566659749192
166,1053,2.84407027818448
167,1316,3.076388888888889
168,452,3.081881687151826
169,636,2.269546027742749
170,121,3.215710400207227
171,1100,3.599845797995374
172,524,2.7515630141493914
173,407,2.555359804851606
174,1050,2.449275362318841
175,1316,3.507799325463744
176,1050,3.8490694507489787
177,1458,2.8892508143322475
178,1100,3.3929359823399556
179,1398,2.7305630026809653
180,1196,3.5757829309108295
181,260,1.9535250098463963
182,1398,3.0754716981132075
183,1180,3.3623063683304646
184,1316,3.0670926517571884
185,410,3.102854287948562
186,1196,2.8772434974565697
187,1050,3.4314285714285715
188,1420,3.3334728033472802
189,1146,2.991776315789474
190,1520,3.578174186778594
191,1398,2.684565916398714
193,1316,2.2478297395687483
194,1100,3.8442938267081885
195,1134,3.077944179714091
196,1475,2.8360270915108137
197,1316,3.0555555555555554
198,372,3.417996761508212
199,1380,3.77007299270073
201,1317,3.001457725947522
202,1398,3.0543478260869565
203,1050,3.1462450592885376
204,1,2.926604922608475
205,1100,3.5
206,1293,3.448717948717949
207,1398,3.3732562774013553
208,191,2.8652335902399826
209,1316,2.8105726872246697
210,1525,2.8870246085011186
211,1316,3.584600760456274
212,668,2.5657276995305165
213,1316,4.01654306902453
214,1414,4.026966292134832
215,1398,3.914843512610149
216,1050,3.2408267020335986
217,1411,2.728191489361702
218,1100,3.285843685300207
219,1316,3.6061120543293717
220,1458,2.4482758620689653
222,1398,3.5284704131001114
223,1050,3.847214137214137
224,1134,3.4449993597131514
225,1411,3.2840320910973086
226,1520,2.7837837837837838
227,531,3.0618285987109095
228,1050,2.69151376146789
229,1411,3.5625
230,1411,3.588200326943082
231,659,2.964968752944132
232,1134,4.027935943060498
233,1316,3.533083645443196
234,1050,2.6703929539295395
235,1100,3.664388396868181
236,346,3.3150479880250066
237,1196,3.2214038128249567
238,614,3.1657963446475197
239,845,3.08521377672209
240,1520,2.910783055198973
241,1006,3.0261194029850746
242,1378,3.3855
243,983,2.5377358490566038
244,825,2.375451263537906
245,1217,2.9686192468619246
246,1293,4.028236985316767
247,1217,3.8224384098544233
248,1050,3.0080251221214236
249,1398,3.675253192426244
250,967,3.0751633986928106
251,1,3.057184750733138
252,1196,3.215840517241379
253,1358,3.508920477209269
254,1316,2.9111498257839723
255,1050,2.277948717948718
256,1203,2.7017581020970134
257,1502,3.4075381140598533
258,625,2.6281328320802007
259,1251,3.060162601626016
260,191,4.120188599618726
261,1316,3.627589063794532
262,1006,3.7653443113772456
263,1316,3.745923913043478
264,1316,3.374233128834356
265,1337,3.921667748817364
266,1404,3.5003490069166827
267,1050,2.886744743146127
268,1217,3.306167400881057
269,1316,3.4518181818181817
270,1398,3.170042194092827
271,1316,3.3343585237258346
272,1100,3.7400504484304933
273,1370,3.132062978222484
274,1050,2.8387665198237886
275,1050,2.7166089965397924
276,1196,2.978864734299517
277,1316,3.4048868672731514
278,1050,3.021194605009634
279,1316,3.6973995271867612
280,1411,3.7172008547008546
281,1134,3.661371237458194
282,1316,3.409440492213036
283,1217,3.0472972972972974
285,1358,2.26875
286,524,2.066326530612245
288,410,3.2577711853476075
289,1196,3.3515018562267973
290,1217,3.9737263270205387
292,460,3.4105008077544428
293,380,4.0885985748218525
294,1196,3.16023166023166
295,1196,2.770238095238095
296,1072,4.188912039361382
297,1316,3.1546184738955825
298,1316,3.5242290748898677
299,1316,3.71598995395563
300,1316,3.66378901931884
301,1398,3.5239234449760763
302,1398,3.7267721954576736
303,533,3.0432486221677895
304,1100,3.1710122699386503
305,1050,2.7103059581320452
306,1316,4.072966846132049
307,1316,3.981408706166868
308,1100,3.9024582104228123
309,1316,3.6223021582733814
311,1479,2.651315789473684
312,1050,2.62125
313,825,3.0378315132605302
314,1011,3.849933774834437
315,461,2.8919378338999513
316,191,3.3710611452604335
317,1101,3.128074747346342
318,1217,4.413576004516335
319,1142,3.775382785788613
320,1456,3.240802675585284
321,1316,3.7685851318944845
322,1100,3.668214285714286
324,1100,3.6728538283062644
325,1050,2.646161934805468
326,1316,4.0796597061098225
327,352,2.816469884920042
328,1479,3.146257031588057
329,765,3.322669104204753
330,392,2.7893992932862193
331,1316,3.264646464646465
332,1475,2.773307163886163
333,1050,3.356478068558791
334,1316,3.816722408026756
335,1502,3.26171875
336,1414,2.8352059925093633
337,1316,3.7512185215272136
338,524,2.9854872149274363
339,1196,3.4993894441680613
340,771,3.3774436090225564
341,1316,3.5639204545454546
342,1050,3.507638565440149
343,966,2.6692037470725993
344,1050,2.9898406002189413
345,1100,3.642062742629315
346,1378,3.409970958373669
347,1354,3.44702842377261
348,1050,3.6953642384105962
349,380,3.6551898004754015
350,1394,3.466657593903103
351,1134,3.3049367850692355
352,1100,3.280944625407166
353,389,3.517972748011591
354,1316,3.135689354275742
355,983,2.4127870563674323
356,1137,4.048011436845787
357,1196,3.6408326781234788
358,1316,3.2518072289156628
359,1134,3.296875
360,282,2.72088772845953
361,1134,3.326783114992722
362,653,3.377949377949378
363,1293,3.993220338983051
364,565,3.817136507193824
365,1316,3.1569086651053864
366,1365,2.9780075187969923
367,293,3.183039195863782
368,708,3.412776934749621
369,1316,3.2886138613861386
370,282,2.9788651669293595
371,1100,3.2587484035759897
372,1134,3.2500337154416723
373,1520,3.76906584992343
374,967,2.4218655360387644
375,1316,3.2804347826086957
376,531,3.2755446308077887
377,518,3.481247881458525
378,1196,3.1331764705882352
379,524,2.7242633345766505
380,94,3.4922731744774795
381,1398,3.390638963360143
382,1369,3.0406736261571794
383,1525,3.199915200339199
384,362,2.951008645533141
385,1316,3.5560344827586206
386,1316,2.8213213213213213
387,282,2.6527777777777777
388,1316,3.5392927308447937
389,1403,3.4759358288770055
390,362,3.4072532699167657
391,1217,3.1876574307304786
392,538,3.349802371541502
393,156,1.9003150315031503
394,1050,3.3143939393939394
395,1337,3.1666666666666665
396,1316,2.484375
397,1458,2.1193181818181817
398,1293,3.451923076923077
399,1316,2.25
400,1316,2.607142857142857
402,1050,2.8365384615384617
403,1053,2.1666666666666665
404,1293,3.2785714285714285
405,469,2.441018766756032
407,1479,3.2433517310587057
408,1316,3.238134206219313
409,1217,3.0416666666666665
410,983,3.0116337743888764
411,1093,2.780952380952381
412,1316,3.559560387615221
413,1050,2.8108767648596826
414,1050,2.609770808202654
415,1207,2.808373042886317
416,1525,2.6982864137086904
417,1196,3.520618556701031
418,1316,2.7009419152276295
419,1050,2.4867267124911114
420,303,2.7501075885812654
421,636,3.2872470876762723
422,1520,3.2334615384615386
423,531,2.999084249084249
424,1316,2.7202549575070822
425,1398,3.4652338811630847
426,1476,3.1090698444223768
427,1390,2.5480831708901883
428,1316,3.823092998955068
429,1050,2.38168210976479
430,1100,2.3417721518987342
431,1217,3.719788264444194
432,708,2.72972972972973
433,1050,2.922173913043478
434,198,3.0492658841872755
435,1203,2.5814764286797027
436,1411,2.6253164556962023
437,1050,2.5922388059701493
438,308,2.7121827411167514
439,1316,2.508771929824561
440,1196,3.6009041187632547
441,1050,3.689785470502194
442,191,3.0712903582485627
443,728,3.343065693430657
444,1196,2.414920368818106
445,1050,2.884968445209409
446,1398,3.889400921658986
448,1316,3.555778344877871
449,1050,3.4431464174454827
450,1100,3.3467272727272728
451,1387,3.044750430292599
452,1316,3.5517560073937156
453,1196,3.1115560640732265
454,1411,3.4994205537850256
455,636,2.617824773413897
456,1251,3.8082959641255605
457,1520,3.9721584270115637
458,1416,3.13336820083682
459,106,2.7577220077220077
460,1050,2.4274580335731413
461,1398,3.3441717791411043
462,2,2.589385474860335
464,121,2.917576961271102
465,465,3.2566176470588237
466,358,2.939754383254808
467,1050,3.371234939759036
468,1196,3.3125465653404857
469,1398,3.25762572135202
470,1050,2.1522727272727273
471,1050,3.6579813752234034
472,1100,2.8883861236802413
473,1208,2.2987616099071206
474,531,3.7212436096910424
475,1316,3.9152097902097904
477,1378,3.546511627906977
478,1053,2.4229249011857705
479,410,2.923855633802817
480,193,3.6791749812920926
481,1411,3.337772882034849
482,1251,3.424043062200957
483,1316,3.787174721189591
484,614,2.8034682080924855
485,82,2.7995211310428703
486,1050,2.6663685152057246
487,1210,2.5664893617021276
488,1398,3.374285714285714
489,1050,2.7613019891500903
490,1520,3.3599659284497445
491,1316,3.405329593267882
492,1190,3.653225806451613
493,362,3.6256521739130436
494,198,3.353110599078341
495,1316,3.411678832116788
496,1136,3.2767624020887727
497,1196,3.8821461326811373
498,1398,2.7831491712707184
499,1196,2.7791005291005293
500,1100,3.3863104638240626
501,1316,3.842433697347894
502,279,2.276491024898668
503,1316,3.095419847328244
504,458,2.9837962962962963
505,1050,2.502859477124183
506,1337,3.4952830188679247
507,1251,3.5279832743647477
508,1316,3.8021304391518442
509,1398,3.6811163895486936
510,1316,2.778588807785888
511,419,3.144299674267101
512,1475,2.9323979591836733
513,1191,2.9376199616122842
514,1050,3.4613768961493583
515,1398,3.8977364185110663
516,1100,3.088179218303146
517,442,3.130988477865373
518,1050,2.6764192139737992
519,379,2.1958697040664252
520,1050,3.0674973674973676
521,1289,3.310518369401107
522,419,3.5399022801302933
523,1316,3.642857142857143
524,1316,3.5334577630305546
525,1316,3.418300653594771
526,1316,3.2107438016528924
527,1414,4.247579083279535
528,1100,2.7789034564958284
529,1316,3.8492079306565707
530,1316,3.2666666666666666
531,1006,3.5358059914407987
532,1078,3.061026102610261
533,164,2.9327927432655305
534,1398,3.890470852017937
535,1316,3.778046421663443
536,1316,3.2861400894187778
537,1316,3.1484602917341977
538,1316,3.7011101622544835
539,1134,3.5094537441802607
540,1520,2.719010989010989
541,524,4.115838373930576
542,1134,2.8498035660320338
543,1199,3.2368374868374867
544,360,2.9290573372206024
546,44,2.06153416495997
547,198,2.816688567674113
548,514,2.9001919385796544
549,1378,3.8902714932126696
550,1196,3.0871694417238
551,857,3.738263445761167
552,93,3.213334986772487
553,468,3.703341938184609
554,1251,3.0939524838012957
555,1289,3.810891994253624
556,1293,3.9756944444444446
558,14,2.8234113712374582
559,1050,2.9555555555555557
560,1316,3.0921052631578947
561,1411,3.3969849246231156
562,1100,3.7871954380508037
563,1398,3.461661341853035
564,1050,2.3289902280130295
565,1358,3.224428399518652
566,1196,2.762589928057554
567,1100,3.315426997245179
568,1100,3.578171091445428
569,1100,2.938267614738203
570,1100,3.453883495145631
571,1398,3.5758426966292136
572,1316,2.716666666666667
573,1316,3.42896174863388
574,1100,3.304075235109718
575,967,2.9883320581484316
576,1050,2.4375
577,636,2.8157894736842106
580,1316,3.0725490196078433
581,1293,3.9786446469248293
582,1100,3.323529411764706
583,1100,3.532388663967611
584,1398,3.0357142857142856
585,1050,2.6616823476702507
586,967,3.141875423155044
587,1111,3.4342123720016833
588,556,3.6987526802388584
589,522,3.94637410899458
590,773,3.7256878529376425
591,461,2.0517241379310347
592,410,3.4069031965540693
593,1276,4.151341616415071
594,851,3.5823021181716834
595,859,3.6809198555552447
596,857,3.4825773034060585
597,1196,3.42649120757142
598,1146,3.547945205479452
599,823,3.958682820751786
600,283,2.9946043165467624
601,1316,3.3714285714285714
602,1293,3.9764309764309766
605,1398,3.277880184331797
606,1418,2.5735607675906182
607,1316,2.59375
608,1072,4.111421282646425
609,614,3.0086318515321535
610,36,3.37419399094526
611,499,2.51196032672112
612,1050,2.710561949898443
613,1398,3.6044005388414906
614,1411,3.138888888888889
615,1100,3.871107266435986
616,825,3.387031840917409
617,1100,3.5843253968253967
619,1050,2.5671191553544497
620,1316,3.3333333333333335
621,1316,3.6036789297658864
625,1316,3.28
626,1050,2.8729096989966556
627,1411,3.528050896471949
628,1245,3.760456621004566
629,1316,3.239130434782609
630,1398,3.285
631,570,2.723913043478261
632,1414,3.9058171745152355
633,1050,3.3550488599348536
634,1050,2.279935275080906
635,1100,3.635820895522388
636,1316,3.014705882352941
637,1050,2.8339229193818656
638,1506,3.2687265917602994
639,1100,2.9309366130558185
640,1411,2.9695910520796924
641,615,2.520408163265306
644,1050,2.2666666666666666
645,1316,3.6113138686131387
647,384,3.5356705241660995
648,185,3.4016470905899823
649,1100,3.7213740458015265
650,1316,3.4545823195458234
651,1050,2.4875
652,1468,3.006849315068493
653,156,3.219017015993573
654,1398,2.6875
655,1050,2.3333333333333335
656,1050,2.8708260105448153
657,1100,2.5555555555555554
659,1251,3.712555066079295
660,1316,3.017857142857143
661,569,3.30327868852459
662,1520,3.24546485260771
663,1050,3.360618014464168
664,1050,3.0348837209302326
665,1143,3.94602048857368
666,1403,3.4254658385093166
667,1,2.50501002004008
668,1316,4.096604215456675
670,1316,4.111486486486487
671,1203,3.674145843957165
673,552,2.7609040814420474
674,702,2.9683322724379377
675,461,2.1538461538461537
678,1411,4.067164179104478
679,1316,3.3295454545454546
680,1389,3.555038103302286
681,1211,3.571207430340557
683,1293,2.661764705882353
684,1316,2.4782608695652173
685,1316,3.5268924302788847
688,100,2.5953703703703703
690,1398,3.2847222222222223
691,1196,3.0554054054054056
692,524,2.3398576512455516
694,362,3.001577909270217
695,1502,3.1686197916666665
696,1411,3.1798245614035086
697,1398,2.7736842105263158
698,1316,2.7867132867132867
700,1050,3.2535335689045937
701,1316,3.1470588235294117
702,1316,3.7857142857142856
703,1316,2.846268656716418
704,2,2.8294985250737463
705,1050,3.5253807106598987
706,1316,3.1292372881355934
707,1251,3.071411568674125
708,1196,3.39103299856528
709,556,3.307720588235294
710,1050,2.739334470989761
711,614,2.626194067370538
712,1248,3.5
713,1316,3.3976377952755907
714,1397,3.8900409626216077
715,1398,3.565412186379928
716,1211,2.9280821917808217
718,1162,3.4283639883833494
719,1050,2.966494124230554
720,585,4.103381267003498
722,1293,3.5961538461538463
724,1326,3.085627818656539
725,1050,2.7868162692847123
726,1316,3.1181262729124235
728,1050,3.810882444652323
729,1316,3.486842105263158
731,1289,2.9161331626120357
732,1211,2.808219178082192
733,198,3.6686106507395477
734,1050,2.5833333333333335
735,1458,3.5119787045252884
736,188,3.1890463917525773
737,522,2.099103350637093
738,1316,3.18
741,961,3.9678439327049277
742,1479,2.7386486486486485
743,1050,2.731932918395574
745,826,4.104362388693734
746,1448,3.752411575562701
747,1050,2.2923771313941828
748,524,3.164582492940702
749,1316,2.6923076923076925
750,1208,4.215804447106386
751,1165,3.3863636363636362
753,1134,3.2559652928416485
754,614,2.9715099715099713
755,1006,3.3659420289855073
756,1293,3.2233009708737863
757,1316,3.543032786885246
759,1293,3.847058823529412
760,1414,3.6863285556780596
761,2,2.7919966063348416
762,1051,2.403895524054024
764,1398,3.3613678373382623
765,1100,3.021151832460733
766,1316,3.4238470873786406
767,1100,3.50177304964539
768,1316,3.015151515151515
769,1293,3.5669291338582676
771,1100,3.3442028985507246
773,1316,3.397727272727273
774,1316,2.59375
775,1462,2.921768707482993
778,1053,4.007664971082154
779,1398,2.8157894736842106
780,193,3.373931536542473
781,1316,3.41506922257721
782,1411,2.874856924837848
783,853,3.2644248782315475
784,1207,2.705886421802587
785,1050,3.279727095516569
786,461,3.1348300025953804
787,1293,3.753086419753086
788,1160,2.811082662765179
789,1316,2.9886363636363638
790,1316,3.4948979591836733
791,1293,3.6176470588235294
797,1050,3.3461538461538463
798,149,2.823420074349442
799,1180,3.369268791545935
800,1397,4.053235429095915
801,967,2.998701298701299
802,1398,3.4703280797684144
803,1134,3.575925925925926
804,1196,3.0610283517539645
805,1411,3.6992076210826212
806,1217,3.1510516252390057
807,1196,3.211734693877551
808,614,3.202792553191489
809,2,2.8338509316770186
810,983,1.8094462540716612
812,1316,2.55
813,1050,2.7555555555555555
815,514,2.06
818,1050,2.6240164855751216
820,1316,2.838709677419355
822,1403,3.1363636363636362
823,1316,3.334710743801653
824,1386,3.8221288515406164
825,1196,2.8125
827,1316,3.1324503311258276
828,614,3.1184115523465703
829,1153,2.66396292004635
830,1050,3.088307641849787
831,1316,3.4927884615384617
832,1289,3.446133294822731
833,1050,2.7182422451994093
834,1050,2.6346153846153846
835,1316,3.1692913385826773
836,198,2.895021645021645
837,983,3.4299137931034482
838,1134,3.7754716981132077
839,531,2.731730252552391
840,967,2.6985981308411215
841,1458,3.734146341463415
842,1165,2.775118358758548
844,1316,3.7451612903225806
845,1316,3.378787878787879
846,1316,3.486772486772487
847,1100,2.8486238532110093
848,1316,3.651875330163761
849,193,2.7584182686105017
850,1217,3.506072874493927
851,1316,3.4914921465968587
852,1134,3.178850644735506
853,1316,3.2766990291262137
854,1316,3.727488151658768
855,1316,2.71875
858,1217,4.324336165187245
859,1293,2.3333333333333335
860,1050,3.510703363914373
861,303,3.4439055250948964
862,1316,3.586826347305389
864,1100,3.323170731707317
865,1316,3.2777777777777777
866,1248,3.7172313483915125
867,1051,2.3184713375796178
868,1050,3.151898734177215
869,1240,3.0727788279773156
870,1050,2.1938073394495414
872,1316,3.6159420289855073
873,1316,2.8461538461538463
874,1217,2.963235294117647
875,362,3.432059447983015
876,303,2.6849816849816848
877,1100,3.189542483660131
879,1479,2.826996197718631
880,1514,2.4714881780250346
881,967,2.825
882,1411,2.984147952443857
885,1007,2.6706281833616297
886,283,3.0597060624617267
887,1316,2.757142857142857
891,1479,2.5736814891416753
892,1134,3.731042654028436
893,1316,3.632575757575758
894,1506,2.8142857142857145
896,1316,3.6677927927927927
897,762,3.6392326732673266
898,1134,4.1377134943837515
899,1184,4.050986691142726
900,1487,3.794370065224854
901,1182,3.6150414276609304
902,1398,3.826515524889108
903,1390,4.120821574161179
904,1502,4.237947624243627
905,1196,4.130419661488523
906,1411,4.017941454202077
907,1184,3.9131227217496964
908,182,4.196617210682493
909,1134,4.033357053904999
910,1051,4.060091782838341
911,1086,4.047311575487203
912,1398,4.206563778356267
913,1452,4.154075222321938
914,1125,3.9047152290548905
915,1196,3.893845558351074
916,1134,4.0514797507788165
917,1006,3.6296296296296298
918,1486,3.721857923497268
919,646,3.9386811582447887
920,1403,3.809824106899373
921,1050,3.786102308736985
922,1354,4.20650108577633
923,1386,4.092687653868315
924,765,3.981349757113116
925,813,3.505813953488372
926,1316,4.169692186266772
927,1050,3.9173410404624276
928,1390,4.070234454638125
929,1353,3.8114583333333334
930,1455,4.161201106282102
931,1497,3.8885002186270223
932,1398,3.8105110896817744
933,1280,3.994820799668531
934,1050,3.461859688195991
935,1182,3.7380560131795715
936,1196,3.985652797704448
937,1196,3.7047713717693838
938,1486,3.5968440594059405
939,1100,3.303921568627451
940,186,3.8764135702746363
941,537,3.588071348940914
942,1262,4.0611071171818836
943,1337,3.812190594059406
944,1316,3.816699604743083
945,1184,4.040906850665352
946,1143,3.945575842696629
947,1196,4.022017837235229
948,1405,3.7396844660194173
949,1316,3.902317880794702
950,1051,4.153254972875226
951,1196,4.0991556091676715
952,659,3.4804006968641117
953,1013,4.032858814352574
954,1316,4.01058802940147
955,1196,4.018418688230009
956,1398,3.481375358166189
957,1316,3.2822966507177034
958,1190,3.0815217391304346
959,1316,3.721774193548387
960,1217,3.4936305732484074
961,1316,3.3553191489361702
962,1217,3.38265306122449
963,1486,3.5715686274509806
964,1511,3.376190476190476
965,1394,3.9797520661157026
966,1414,3.5
967,1525,2.8132911392405062
968,1476,3.653091817613991
969,701,4.065862437980348
970,665,3.5
971,1316,3.928077455048409
972,1316,3.18348623853211
973,1100,3.8184818481848186
974,1398,3.3503937007874014
975,1182,2.962962962962963
976,1510,3.5270935960591134
977,1493,2.0
981,1316,2.594736842105263
982,1316,3.6375227686703098
983,1506,2.642857142857143
984,1100,2.720873786407767
986,614,3.516552511415525
987,1398,3.185546875
988,1100,3.339717741935484
989,1316,3.4357142857142855
990,198,2.736842105263158
991,1316,3.5438931297709924
992,1520,2.698744769874477
993,1316,3.482300884955752
994,1100,4.003922378199835
996,380,3.0
997,1411,3.531413612565445
998,360,3.17590206185567
999,1260,3.2780284623394653
1000,1211,3.116915422885572
1002,1196,3.5193798449612403
1003,1411,3.1321381142098272
1004,531,2.667684996605567
1005,967,2.482501286670098
1006,1316,3.2320028510334997
1007,998,2.965721040189125
1008,823,3.346840659340659
1009,645,3.1507673164661965
1010,967,3.0850752508361206
1011,988,2.7510460251046025
1012,1006,3.5482209737827715
1013,995,3.436047876085426
1014,974,3.391304347826087
1015,636,3.2749236323243545
1016,967,3.1315201192250375
1017,614,3.5136230943885827
1018,994,3.081069237510955
1019,765,3.544120232026718
1020,1050,3.2586713697824807
1021,967,2.824153166421208
1022,858,3.5569092991773403
1023,864,3.7360258481421647
1024,864,3.1848428835489835
1025,857,3.5539122957867586
1026,1006,3.319327731092437
1027,736,3.293815071888944
1028,985,3.7265392500496
1029,852,3.4733164612676055
1030,576,3.097347994825356
1031,651,3.3461538461538463
1032,569,3.6240485252140817
1033,848,3.451842913558578
1034,1072,3.520947802197802
1035,1487,3.8015149527806926
1036,410,3.9332307440897702
1037,501,2.736326653608558
1038,1316,3.2152777777777777
1039,1293,3.049019607843137
1040,1316,3.341549295774648
1041,1316,4.04407206509105
1042,1100,3.449582530507386
1043,1398,3.012646793134598
1044,1316,3.3090128755364807
1045,1100,3.104651162790698
1046,1398,3.9491593274619694
1047,461,3.4245560318432333
1049,2,3.393713204373423
1050,1294,3.7523599748269354
1051,1316,3.5682888540031397
1053,1247,3.01025641025641
1054,1316,3.5089531680440773
1056,1316,3.4501466275659824
1057,1184,3.439008690054715
1058,1316,3.2560975609756095
1059,1398,3.5503586800573887
1060,1100,3.8360339092177274
1061,1520,3.6400787495525595
1062,1316,2.9444444444444446
1063,1316,3.2896551724137932
1065,1493,2.911764705882353
1066,1184,3.9677541729893777
1067,1184,3.412878787878788
1068,1260,3.6459627329192545
1069,1267,3.92989417989418
1070,537,3.1451612903225805
1071,1510,3.1914893617021276
1073,985,3.713415719933046
1075,1196,3.4125
1076,1373,3.8174460431654675
1077,1203,3.8331358317286326
1078,1208,3.7171052631578947
1079,1051,3.8345168653309663
1080,1050,3.9880581747020103
1081,1184,3.506826414042909
1082,1316,3.637375512595196
1083,1182,3.4824137931034485
1084,1217,3.8728776900616415
1085,736,3.6729776247848536
1086,1283,4.033838973162194
1088,1380,3.25002094679514
1089,1283,4.092293699832535
1090,1414,3.9036080019052157
1091,1050,2.7971879425450132
1092,1283,3.350841659915384
1093,1316,3.3601018442058903
1094,1401,3.6508745715039113
1095,1316,3.8585456906346374
1096,1316,3.9089245495495497
1097,1021,3.7330790127738283
1099,1007,3.826385358413828
1100,452,2.847632850241546
1101,515,3.4163203442037844
1102,1,2.5405405405405403
1103,1316,3.78961419221495
1104,1316,4.000883818094167
1105,1458,2.3264604810996565
1106,1293,2.6216216216216215
1109,1316,3.0
1111,1293,3.9347826086956523
1112,308,3.4069444444444446
1113,1050,3.179460580912863
1114,1217,3.1964285714285716
1116,1316,3.352201257861635
1117,1316,3.6265822784810124
1119,1316,3.13855421686747
1120,1100,3.560452238117213
1121,1316,2.8
1122,1293,2.966666666666667
1123,1293,3.63031914893617
1124,1316,3.680610122486711
1125,1051,3.631353337415799
1126,1146,2.6351258186832127
1127,193,3.6682604735883424
1128,1458,3.0553737043098743
1129,193,3.402909447531873
1130,1462,3.2168643630737495
1131,1386,4.107733927434755
1132,1316,4.06512678013199
1133,1100,3.605
1134,419,3.1320754716981134
1135,1050,3.098137149028078
1136,682,4.147655276621689
1139,1316,3.1041666666666665
1140,1316,3.4285714285714284
1143,1050,3.2788461538461537
1144,1293,3.700657894736842
1145,1293,3.450980392156863
1147,1293,4.132270693512305
1148,827,4.124787164374591
1149,1294,3.2314814814814814
1150,1316,3.9043970686209195
1151,875,3.637602179836512
1152,1267,3.45
1153,1448,3.28
1154,1448,3.331932773109244
1156,1316,3.3152173913043477
1157,1316,3.257575757575758
1160,1050,3.15
1161,1414,3.8105006954102922
1162,1100,3.7828685258964145
1164,1316,3.36734693877551
1165,1411,2.8181818181818183
